"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P0A";"PROBVOTO";"RAZONESVOTO";"VOTOCORREO";"DUDACORREO";"VOTOCORREOEMITIDO1";"VOTODUDA1";"VOTODUDA2";"VOTOCORREOEMITIDO2";"VOTOCORREOEMITIDOCONJUNTO";"FIDELVOTOCORREO";"INTENCIONG";"CORREOEMITIDOINTENCIONGR";"ESCIDEOL";"PREFPTE";"PARTICIPACIONG";"RECUVOTOG";"RECUERDO";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RECUVOTOGR";"VOTOCORREOEMITIDO1R";"VOTODUDA1R";"VOTODUDA2R";"P3A2COM";"VOTOCORREOEMITIDO2R";"INTENCIONGR";"INTENCIONGRA";"INTENCIONGALTER";"INTENCIONGALTERR";"SIMPATIA";"VOTOSIMG";"VOTOSIMGCONJUNTO"
3415;54546;4596;2;50;297;1;0;6;2;1;62;1;1;10;3;4;0;0;0;0;0;0;0;3;3;8;3;1;2;2;3;3;4;3;1;1;7;7;5;3;2;2;0,50009;0,80812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";12;7;23;3;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;3;3;8996;8996;0;3;3
3415;54705;4610;2;50;297;1;0;6;2;2;44;1;1;10;5;4;0;0;0;0;0;0;0;3;3;7;3;1;3;3;3;3;4;3;1;1;9;9;5;5;4;1;0,63768;1,23638;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;3;0;"";"";11;7;23;2;8;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;3;3;9993;9993;0;3;3
3415;55026;4632;2;50;297;1;0;6;2;1;69;1;1;7;5;4;0;0;0;0;0;0;0;9998;9998;6;2;1;9999;9999;2;3;9;6;2;0;0;12;4;3;2;1;0,5726;1,00895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;7;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;0;0;0;0;9998;9999;0;0;9997;9997;9997
3415;55265;4643;2;50;297;1;0;6;1;1;36;1;1;10;3;4;0;0;0;0;0;0;0;1602;8995;99;96;2;0;9997;202;3;4;3;1;1;3;3;4;1;1;4;0,55374;1,2391;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;6;0;0;0;0;9;1;"";"";11;7;23;2;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;8995;8995;8995;8995;0;8995;8995
3415;56472;4707;2;50;297;1;0;6;2;2;60;1;1;10;3;4;0;0;0;0;0;0;0;1;1;3;1;1;7;7;21;3;8;6;2;0;0;12;4;3;2;2;0,56654;1,06358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;"";"";11;7;23;2;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";7;0;0;0;0;0;1;1;21;21;0;1;1
3415;57282;4758;2;50;297;1;0;6;2;1;48;1;1;9;2;4;0;0;0;0;0;0;0;8996;8996;6;97;1;8996;8996;2;3;8;6;1;3;11;11;4;2;1;1;0,52474;1,37431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";11;7;23;2;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;0;0;0;0;0;8996;9977;0;0;2;8996;8996
3415;60499;4972;2;50;297;1;0;6;2;2;45;1;1;10;5;1;0;0;0;0;0;0;0;9998;9998;3;4;1;4;4;21;3;8;6;1;1;2;2;2;3;2;2;0,5469;1,20314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";11;7;23;2;11;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;9998;9999;0;0;21;21;21
3415;60985;5002;2;50;297;1;0;6;2;1;32;1;1;2;6;4;0;0;0;0;0;0;0;9997;9997;6;97;2;0;9997;2;3;9;6;1;1;2;2;4;2;1;1;0,63911;1,33187;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;4;0;"";"";11;7;23;2;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;9997;9997;0;0;2;2;2
3415;61366;5024;2;50;297;1;0;6;2;1;42;1;1;10;3;3;1;21;0;0;0;21;1;0;21;3;4;1;4;4;9;3;9;6;1;1;2;2;1;5;4;1;0,55374;1,2391;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";11;7;23;2;9;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;21;0;0;0;0;0;21;0;0;0;0;21
3415;62918;5118;2;50;297;1;0;6;1;1;82;1;1;10;3;4;0;0;0;0;0;0;0;21;21;1;4;1;8995;8995;21;3;4;3;2;0;0;12;5;12;5;2;0,751;1,86598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;"";"";11;7;23;2;10;4;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;0;0;0;0;21;21;9993;9993;0;21;21
3415;64277;5198;2;50;297;1;0;6;1;1;18;1;1;9;6;4;0;0;0;0;0;0;0;202;202;4;1;3;0;9995;1;3;6;4;3;0;0;15;4;5;4;2;0,82755;1,49591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;4;0;"";"";11;7;23;2;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;202;8995;1;1;0;202;202
3415;64495;5212;2;50;297;1;0;6;2;2;57;1;1;10;5;4;0;0;0;0;0;0;0;1;1;7;1;1;1;1;1;3;7;5;2;0;0;12;3;3;2;1;0,56654;1,06358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;1;0;"";"";11;7;23;2;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;8996;8996;0;1;1
3415;65723;5310;2;50;297;1;0;6;2;2;65;1;1;10;5;4;0;0;0;0;0;0;0;2;2;6;2;1;2;2;2;3;9;6;2;0;0;12;9;3;2;2;0,62177;1,0735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;10;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;9993;9993;0;2;2
3415;66103;5331;2;50;297;1;0;6;1;2;75;1;1;10;3;4;0;0;0;0;0;0;0;21;21;1;4;1;8995;8995;21;3;9;6;2;0;0;12;4;3;2;2;0,7865;1,86745;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;2;0;"";"";11;7;23;2;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;0;0;0;0;21;21;9993;9993;0;21;21
3415;66313;5347;2;50;297;1;0;6;2;2;43;1;1;10;3;4;0;0;0;0;0;0;0;2;2;8;2;1;2;2;2;3;9;6;1;1;2;2;1;3;2;2;0,63768;1,23638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;7;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;0;0;0;0;0;2;2;9999;9999;0;2;2
3415;66459;5358;2;50;297;1;0;6;1;1;78;1;1;10;1;4;0;0;0;0;0;0;0;1;1;4;1;1;1;1;1;3;2;2;2;0;0;12;4;4;3;1;0,751;1,86598;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;10;0;"";"";11;7;23;2;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;66919;5386;2;50;297;1;0;6;2;1;29;1;1;10;7;4;0;0;0;0;0;0;0;1;1;2;97;1;4;4;21;3;9;6;1;1;2;2;3;4;3;1;0,63911;1,33187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;6;0;"";"";11;7;23;2;5;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;1;1;21;21;0;1;1
3415;66988;5391;2;50;297;1;0;6;2;2;51;1;1;10;7;4;0;0;0;0;0;0;0;3;3;10;3;1;9998;9998;3;3;7;5;1;1;5;5;4;3;2;1;0,5469;1,20314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";11;7;23;2;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;0;0;0;0;3;3;2;2;0;3;3
3415;66994;5392;2;50;297;1;0;6;2;2;56;1;1;10;5;4;0;0;0;0;0;0;0;2;2;5;2;1;5;5;2;3;5;5;1;1;7;7;3;3;2;2;0,56654;1,06358;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;9;1;"";"";11;7;23;2;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;0;0;0;0;2;2;1;1;0;2;2
3415;70293;5565;2;50;297;1;0;6;1;2;80;1;1;10;96;4;0;0;0;0;0;0;0;2;2;1;2;1;9998;9998;2;3;6;4;7;0;0;14;5;12;5;2;0,7865;1,86745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";11;7;23;2;11;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;0;0;0;0;2;2;9993;9993;0;2;2
3415;71572;5639;2;50;297;1;0;6;2;1;32;1;1;10;6;4;0;0;0;0;0;0;0;2;2;5;2;1;3;3;2;3;9;6;1;1;2;2;4;3;2;1;0,63911;1,33187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";11;7;23;2;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;2;2;3;3;0;2;2
3415;73084;5724;2;50;297;1;0;6;2;1;68;1;1;10;8;4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;3;4;3;2;0;0;12;5;12;5;2;0,5726;1,00895;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;2;0;21;0;0;0;0;18;0;"";"";11;7;23;2;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;74272;5783;2;50;297;1;0;6;2;1;58;1;1;10;6;1;0;0;0;0;0;0;0;1;1;4;1;1;1;1;1;3;9;6;1;1;1;1;1;2;1;2;0,50009;0,80812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;8996;8996;0;1;1
3415;74694;5812;2;50;297;1;0;6;2;1;62;1;1;10;2;4;0;0;0;0;0;0;0;2;2;5;2;1;2;2;2;3;4;3;2;0;0;12;6;98;8;2;0,50009;0,80812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;5;0;"";"";11;7;23;2;5;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;0;0;0;0;0;2;2;9993;9993;0;2;2
3415;76310;5908;2;50;297;1;0;6;1;2;18;1;1;10;5;3;1;21;0;0;0;21;1;0;21;4;1;3;0;9995;21;3;6;4;6;0;0;13;1;3;2;2;0,97557;1,95327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;"";"";11;7;23;2;10;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;0;0;0;0;0;21;0;0;0;0;21
3415;76732;5932;2;50;297;1;0;6;2;1;63;1;1;10;3;4;0;0;0;0;0;0;0;21;21;3;4;1;8995;8995;9;3;4;3;1;1;5;5;3;4;3;1;0,50009;0,80812;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;5;0;"";"";11;7;23;2;7;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;0;0;0;0;21;21;1;1;0;21;21
3415;79111;6054;2;50;297;1;0;6;2;1;38;1;2;10;96;1;0;0;0;0;0;0;0;9998;9998;4;1;1;902;902;8995;3;9;6;1;3;2;2;1;3;2;2;0,55374;1,2391;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9;0;"";"";11;7;23;2;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";902;0;0;0;0;0;9998;9999;0;0;21;21;21
3415;80024;6108;2;50;297;1;0;6;2;1;36;1;1;10;5;3;1;2;0;0;0;2;1;0;2;8;2;1;5;5;2;3;6;4;1;1;7;7;4;3;2;1;0,55374;1,2391;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;3;0;"";"";11;7;23;2;6;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;2;0;0;0;0;0;2;0;0;0;0;2
3415;82023;6202;2;50;297;1;0;6;2;2;67;1;1;10;5;4;0;0;0;0;0;0;0;1;1;4;1;1;1;1;1;3;9;6;2;0;0;12;4;3;2;1;0,62177;1,0735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;5;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;82302;6216;2;50;297;1;0;6;2;2;69;1;1;9;2;4;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;3;9;6;2;0;0;12;4;4;3;2;0,62177;1,0735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;7;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;83538;6260;2;50;297;1;0;6;2;2;62;1;1;10;5;4;0;0;0;0;0;0;0;1;1;4;1;1;1;1;1;3;9;6;1;1;2;2;2;3;2;1;0,56654;1,06358;0;0;0;0;0;1;11;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;42;0;0;0;0;24;2;"";"";12;7;23;3;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;85212;6301;2;50;297;1;0;6;1;1;32;1;1;10;3;4;0;0;0;0;0;0;0;3;3;5;3;1;2;2;3;3;5;5;1;1;7;7;3;12;5;1;0,63911;1,33187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;10;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;3;3;9993;9993;0;3;3
3415;91423;6488;2;50;297;1;0;6;2;2;48;1;1;10;6;3;1;2;0;0;0;2;1;0;2;5;2;1;2;2;9997;3;7;5;1;3;3;3;3;4;3;2;0,5469;1,20314;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;9;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;2;0;0;0;0;0;2;0;0;0;0;2
3415;92311;6522;2;50;297;1;0;6;1;1;78;1;1;10;3;4;0;0;0;0;0;0;0;2;2;8;2;1;2;2;2;3;9;6;2;0;0;12;2;3;2;1;0,751;1,86598;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";12;7;23;3;6;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;8996;8996;0;2;2
3415;92591;6531;2;50;297;1;0;6;2;2;65;1;1;10;6;4;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;3;4;3;7;0;0;14;4;3;2;2;0,62177;1,0735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";12;7;23;3;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;93859;6577;2;50;297;1;0;6;2;1;43;1;1;10;5;3;1;1;0;0;0;1;1;0;1;4;1;1;1;1;1;3;9;6;1;1;2;2;3;5;4;2;0,55374;1,2391;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";12;7;23;3;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;0;0;0;0;0;1;0;0;0;0;1
3415;98114;6744;2;50;297;1;0;6;2;1;19;1;1;8;96;4;0;0;0;0;0;0;0;8996;8996;7;2;3;0;9995;2;3;6;4;6;0;0;13;9;3;2;2;0,82755;1,49591;0;0;0;0;0;0;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;22;1;0;0;0;16;0;"";"";12;7;23;3;5;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;8996;9977;0;0;2;8996;8996
3415;99972;6802;2;50;297;1;0;6;1;1;75;1;1;9;96;4;0;0;0;0;0;0;0;1;1;3;1;1;1;1;9997;3;9;6;2;0;0;12;4;98;8;1;0,751;1,86598;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";12;7;23;3;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9997;9997;0;1;1
3415;100648;6825;2;50;297;1;0;6;2;1;28;1;1;7;3;4;0;0;0;0;0;0;0;21;21;1;4;1;4;4;21;3;7;5;1;1;5;5;5;5;4;2;0,63911;1,33187;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";12;7;23;3;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;21;21;9993;9993;0;21;21
3415;101359;6845;2;50;297;1;0;6;2;1;65;1;1;10;3;1;0;0;0;0;0;0;0;2;2;8;2;1;2;2;2;3;9;6;2;0;0;12;4;3;2;1;0,5726;1,00895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";12;7;23;3;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;9993;9993;0;2;2
3415;103031;6932;2;50;297;1;0;6;2;1;64;1;1;10;1;4;0;0;0;0;0;0;0;1;1;4;1;1;4;4;1;3;8;6;1;2;5;5;4;3;2;1;0,50009;0,80812;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;12;1;"";"";12;7;23;3;11;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;1;1;21;21;0;1;1
3415;103486;6975;2;50;297;1;0;6;2;1;38;1;1;10;3;4;0;0;0;0;0;0;0;3;3;8;3;1;3;3;3;3;6;4;1;1;8;8;3;3;2;2;0,55374;1,2391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;7;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;3;3;9997;9997;0;3;3
3415;103894;7014;2;50;297;1;0;6;2;2;47;1;1;8;7;4;0;0;0;0;0;0;0;2;2;5;2;2;0;9997;9997;3;6;4;1;1;5;5;4;99;9;1;0,5469;1,20314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;"";"";12;7;23;3;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;9993;9993;0;2;2
